frame_filename,timestamp_iso,unix_time,lat,lon,alt,water_depth,heading,pitch,roll,easting,northing,depth,utm_zone,video_filename,frame_index,CO2 Concentration
2026_01_18T13_53_58_20260118T135716_004.jpg,2026-01-18T13:57:16.004982,1768744636.0049825,9.787788858355784,-104.28425559451928,4.6,-2506.2010896844863,94.6487508764267,-12.277014947414397,38.55216792726517,578494.6697440989,1082033.179144369,2506.2010896844863,13P,2026_01_18T13_53_58.MP4,5934,1074.6773624234202
2026_01_18T13_53_58_20260118T135719_473.jpg,2026-01-18T13:57:19.473585,1768744639.4735858,9.787787713716671,-104.28425167905557,4.574482822418213,-2506.2625245451927,94.47779429364205,-12.28842075753212,37.9714375782013,578495.099437407,1082033.053493262,2506.2625245451927,13P,2026_01_18T13_53_58.MP4,6038,1074.825764903307
2026_01_18T13_53_58_20260118T135721_945.jpg,2026-01-18T13:57:21.945455,1768744641.9454558,9.78778689799959,-104.28424885999863,4.8,-2506.3060727484226,94.35861812210082,-12.295836367368697,37.55421797156334,578495.4088061785,1082032.9639557926,2506.3060727484226,13P,2026_01_18T13_53_58.MP4,6112,1073.8049854907988
2026_01_18T13_53_58_20260118T135725_567.jpg,2026-01-18T13:57:25.567797,1768744645.5677972,9.787785686948958,-104.28424471864338,4.7,-2506.371220349312,94.18788132953644,-12.307703391551971,36.93890668153763,578495.8632895169,1082032.8310141673,2506.371220349312,13P,2026_01_18T13_53_58.MP4,6221,1065.6367954592706
2026_01_18T13_53_58_20260118T135728_826.jpg,2026-01-18T13:57:28.826946,1768744648.826947,9.78778458883803,-104.28424099035833,4.504006575684923,-2506.4298850455284,94.03796043920516,-12.318480840921403,36.38076512050629,578496.2724432762,1082032.7104641106,2506.4298850455284,13P,2026_01_18T13_53_58.MP4,6318,1079.191141049862
2026_01_18T13_53_58_20260118T135732_262.jpg,2026-01-18T13:57:32.262109,1768744652.2621095,9.787783420882764,-104.28423701167954,4.641510963439941,-2506.492717971325,93.88446718120575,-12.330786328554154,35.78765505337715,578496.7090751242,1082032.5822496717,2506.492717971325,13P,2026_01_18T13_53_58.MP4,6421,1072.7292794582843
2026_01_18T13_53_58_20260118T135735_160.jpg,2026-01-18T13:57:35.160592,1768744655.1605928,9.78778242539845,-104.28423362334793,4.4745628356933596,-2506.546051263094,93.75709450984,-12.340481778383255,35.28389626097679,578497.0809207428,1082032.4729678961,2506.546051263094,13P,2026_01_18T13_53_58.MP4,6508,1067.4616291794778
2026_01_18T13_53_58_20260118T135737_017.jpg,2026-01-18T13:57:37.017588,1768744657.017588,9.787781783844235,-104.28423147889453,4.4,-2506.580334170103,93.67824372029305,-12.347052763700484,34.958904529571534,578497.3162621616,1082032.4025305505,2506.580334170103,13P,2026_01_18T13_53_58.MP4,6564,1074.6597663052082
2026_01_18T13_53_58_20260118T135740_656.jpg,2026-01-18T13:57:40.656689,1768744660.6566896,9.787780520158625,-104.28422721197242,4.48086895942688,-2506.6478204135897,93.52541903495788,-12.35962675857544,34.3177659330368,578497.7845292931,1082032.26379833,2506.6478204135897,13P,2026_01_18T13_53_58.MP4,6673,1069.9047202215195
2026_01_18T13_53_58_20260118T135743_665.jpg,2026-01-18T13:57:43.665184,1768744663.6651845,9.787779467185425,-104.2842237017786,4.6,-2506.7046385054587,93.40272743558883,-12.3699955534935,33.78359715938568,578498.1697535347,1082032.148188386,2506.7046385054587,13P,2026_01_18T13_53_58.MP4,6763,1071.7271562337876
